Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Weight in Kgs.,Date of Joining,Salary,Last % Hike,Place Name,County,City,State,Region
616656,Mr.,Isiah,I,Hubbard,M,isiah.hubbard@hotmail.com,Cliff Hubbard,Jamie Hubbard,Guerra,2/28/1971,7:22:23 AM,66,04/02/2012,169164,1%,Crompond,Westchester,Crompond,NY,Northeast
232425,Mrs.,Jeanine,G,Ratliff,F,jeanine.ratliff@gmail.com,Albert Ratliff,Bertha Ratliff,Mathews,8/14/1967,3:10:14 AM,43,12/22/2014,88590,9%,Greensboro,Guilford,Greensboro,NC,South
504422,Prof.,Damien,L,Middleton,M,damien.middleton@bp.com,Hershel Middleton,Eugenia Middleton,Holloway,06/06/1976,4:55:14 PM,86,07/01/1999,86783,15%,Gideon,New Madrid,Gideon,MO,Midwest
941632,Mrs.,Fern,Q,Burris,F,fern.burris@aol.com,Ulysses Burris,Mae Burris,Perkins,10/15/1973,12:48:38 AM,52,11/02/2003,92781,14%,New Meadows,Adams,New Meadows,ID,West
925954,Mrs.,Katy,G,Glass,F,katy.glass@charter.net,Sal Glass,Esther Glass,Bridges,08/09/1972,10:44:27 PM,49,12/13/2006,183060,21%,Westby,Sheridan,Westby,MT,West
585128,Ms.,Nikki,P,Bean,F,nikki.bean@gmail.com,Terrence Bean,Winifred Bean,Clark,10/14/1989,4:01:19 AM,54,6/17/2011,57409,15%,Suitland,Prince George's,Suitland,MD,South
271180,Mr.,Norris,F,Alvarez,M,norris.alvarez@charter.net,Stephan Alvarez,Lauri Alvarez,Edwards,8/29/1985,6:26:33 AM,65,9/25/2011,188804,27%,Natrona,Natrona,Natrona,WY,West
277858,Mr.,Reinaldo,C,Eaton,M,reinaldo.eaton@gmail.com,Dillon Eaton,Sophia Eaton,Cline,5/20/1981,1:11:13 AM,54,6/24/2009,121290,23%,Regent,Hettinger,Regent,ND,Midwest
118882,Mr.,Eddie,A,Irwin,M,eddie.irwin@hotmail.com,Quinton Irwin,Lee Irwin,Valentine,04/08/1985,2:02:12 PM,88,8/20/2011,93822,23%,Four Oaks,Johnston,Four Oaks,NC,South
957082,Ms.,Denise,J,Swanson,F,denise.swanson@aol.com,Micheal Swanson,Edith Swanson,Travis,05/06/1992,2:32:22 PM,56,4/29/2017,56255,24%,Springfield,Sangamon,Springfield,IL,Midwest
191995,Mrs.,Sasha,D,Beard,F,sasha.beard@gmail.com,Guillermo Beard,Jessica Beard,Henderson,06/05/1980,12:20:32 AM,58,10/02/2004,78867,25%,Manassas,Manassas Park (city),Manassas,VA,South
294276,Mr.,Josh,X,Tucker,M,josh.tucker@hotmail.com,Lavern Tucker,Imelda Tucker,Herrera,7/28/1991,11:57:46 PM,67,3/19/2016,191297,23%,Whalan,Whalan,Whalan,MN,Midwest
955260,Mr.,Rodger,X,Roach,M,rodger.roach@apple.com,Rodolfo Roach,Kaitlin Roach,Leach,11/25/1968,5:08:50 AM,83,11/15/1993,63217,14%,Pico Rivera,Los Angeles,Pico Rivera,CA,West
457714,Mr.,Miles,Y,Mcdaniel,M,miles.mcdaniel@gmail.com,Vito Mcdaniel,Alice Mcdaniel,Briggs,10/29/1963,7:35:15 PM,81,07/07/2011,129827,24%,Denver,Denver,Denver,CO,West
327467,Mrs.,Erin,A,French,F,erin.french@hotmail.com,Truman French,Marcia French,Cummings,5/18/1974,12:56:18 AM,58,08/10/2012,112881,15%,Dushore,Sullivan,Dushore,PA,Northeast
642418,Hon.,Rosalind,P,Booth,F,rosalind.booth@shaw.ca,Horacio Booth,Mara Booth,Trevino,04/04/1971,4:24:14 PM,47,01/12/1998,165075,26%,Morris,Stevens,Morris,MN,Midwest
536053,Mr.,Lenard,Z,Conner,M,lenard.conner@gmail.com,Christoper Conner,Deena Conner,Kramer,06/04/1976,2:27:39 AM,56,05/09/2017,114421,7%,Lawson,Ray,Lawson,MO,Midwest
950796,Hon.,Wilson,K,Mcmillan,M,wilson.mcmillan@msn.com,Kim Mcmillan,Rae Mcmillan,Norman,10/17/1990,5:27:32 PM,90,01/05/2015,98600,22%,Wilmington,New Castle,Wilmington,DE,South
475176,Mr.,Harley,T,Murphy,M,harley.murphy@yahoo.com,Clay Murphy,Phoebe Murphy,Murray,2/23/1967,7:24:35 AM,56,10/25/2008,199411,15%,Antigo,Langlade,Antigo,WI,Midwest
873985,Ms.,Carrie,I,Ramsey,F,carrie.ramsey@gmail.com,Lemuel Ramsey,Bette Ramsey,Kirby,2/20/1995,12:27:51 PM,41,03/01/2017,126933,29%,Oketo,Marshall,Oketo,KS,Midwest
706151,Dr.,Esteban,I,Finch,M,esteban.finch@walmart.com,Andre Finch,Deana Finch,Meyer,7/23/1978,4:15:37 PM,64,05/02/2013,84511,24%,Fresno,Fresno,Fresno,CA,West
734991,Mr.,Merle,V,Martin,M,merle.martin@gmail.com,Jess Martin,Aimee Martin,Mann,7/23/1965,9:11:28 AM,57,05/01/2016,181338,16%,White House,Robertson,White House,TN,South
461350,Ms.,Joanna,C,Rodriquez,F,joanna.rodriquez@gmail.com,Lawrence Rodriquez,Pamela Rodriquez,Booth,11/09/1963,6:59:49 PM,54,10/28/1987,172175,23%,Cullman,Cullman,Cullman,AL,South
454745,Prof.,Cyrus,M,Gardner,M,cyrus.gardner@gmail.com,Mervin Gardner,Stacy Gardner,Potter,5/13/1992,3:32:16 PM,80,12/22/2013,65708,3%,Charles City,Charles City,Charles City,VA,South
901588,Mrs.,Mariana,N,Mcneil,F,mariana.mcneil@aol.com,Isidro Mcneil,Alana Mcneil,Peters,3/25/1961,5:59:06 AM,41,2/18/1984,96974,22%,Paisley,Lake,Paisley,FL,South
891083,Dr.,Fletcher,Z,Hardin,M,fletcher.hardin@btinternet.com,Thurman Hardin,Annie Hardin,Henry,5/24/1995,8:14:12 PM,61,09/10/2016,57579,27%,Wilmer,Mobile,Wilmer,AL,South
654747,Prof.,Edwin,Z,Brock,M,edwin.brock@gmail.com,Aubrey Brock,Brianna Brock,Barker,08/05/1994,5:34:33 PM,81,10/30/2015,42553,19%,Austin,Travis,Austin,TX,South
778415,Ms.,Noreen,G,Bray,F,noreen.bray@gmail.com,Angelo Bray,Beverley Bray,George,11/23/1960,6:52:45 PM,41,3/26/1988,77269,3%,Iota,Acadia,Iota,LA,South
996768,Mr.,Ollie,E,Woods,M,ollie.woods@aol.com,Willis Woods,Andrea Woods,Cantu,1/26/1984,2:57:46 AM,54,8/30/2014,114205,3%,Melrose,Natchitoches,Melrose,LA,South
295864,Mr.,Cleveland,C,Kirkland,M,cleveland.kirkland@gmail.com,Reid Kirkland,Sharron Kirkland,Grant,4/22/1993,6:18:04 PM,69,6/22/2016,50146,22%,Spring Hill,Hernando,Spring Hill,FL,South
924999,Mr.,Arron,N,Olsen,M,arron.olsen@shaw.ca,Darwin Olsen,Penelope Olsen,Simpson,01/01/1978,5:27:00 PM,84,7/28/2009,132077,5%,Cleveland,Cuyahoga,Cleveland,OH,Midwest
291663,Mr.,Elijah,A,Garrison,M,elijah.garrison@gmail.com,Cory Garrison,Alisha Garrison,Ballard,01/01/1987,5:56:45 PM,80,5/20/2014,127017,18%,Grand Lake Stream,Washington,Grand Lake Stream,ME,Northeast
818352,Ms.,Allie,B,Landry,F,allie.landry@ntlworld.com,Steven Landry,Chris Landry,Hancock,01/07/1966,4:19:55 AM,54,09/05/2006,170000,18%,Claremont,Catawba,Claremont,NC,South
636018,Mrs.,Janie,F,Cooke,F,janie.cooke@gmail.com,Marshall Cooke,Carole Cooke,Collins,05/12/1970,7:23:26 AM,44,8/27/2012,107644,19%,Enid,Garfield,Enid,OK,South
712045,Hon.,Shelia,V,Conrad,F,shelia.conrad@ibm.com,Royce Conrad,Gale Conrad,Olson,8/15/1974,10:28:59 AM,55,5/13/2001,124937,21%,Central,Yukon-Koyukuk (CA),Central,AK,West
507999,Ms.,Aida,E,Banks,F,aida.banks@yahoo.com,Margarito Banks,Lourdes Banks,Walsh,11/29/1991,11:14:46 AM,59,9/23/2013,172384,12%,Lovingston,Nelson,Lovingston,VA,South
770255,Hon.,Lora,I,Wheeler,F,lora.wheeler@gmail.com,Dwight Wheeler,Arlene Wheeler,Puckett,09/01/1977,3:10:57 AM,42,10/31/2012,162065,11%,Fort Lauderdale,Broward,Fort Lauderdale,FL,South
977573,Mr.,Fritz,K,Gross,M,fritz.gross@ibm.com,Mathew Gross,Patrice Gross,Hoover,03/12/1977,5:16:28 AM,57,2/29/2004,106956,5%,Charleston,Charleston,Charleston,SC,South
206695,Mrs.,Natalie,V,Ellison,F,natalie.ellison@bp.com,Wilmer Ellison,Ora Ellison,Barnett,07/06/1972,1:10:56 AM,47,6/22/2008,80478,22%,South Bend,St. Joseph,South Bend,IN,Midwest
688327,Mr.,Eliseo,A,Berry,M,eliseo.berry@apple.com,Romeo Berry,Lelia Berry,Craig,2/28/1985,3:14:18 AM,87,08/10/2011,165331,25%,Duluth,St. Louis,Duluth,MN,Midwest
903098,Prof.,Philip,T,Mcbride,M,philip.mcbride@outlook.com,Theodore Mcbride,Elise Mcbride,Wyatt,11/25/1987,3:00:02 PM,51,5/26/2017,164512,27%,Pleasant Valley,Scott,Pleasant Valley,IA,Midwest
557561,Mrs.,Kay,L,Travis,F,kay.travis@yahoo.co.in,Sung Travis,Alyson Travis,Mcconnell,8/14/1967,11:00:24 PM,46,8/20/1994,195749,13%,Sahuarita,Pima,Sahuarita,AZ,West
864516,Ms.,Liliana,C,Donovan,F,liliana.donovan@hotmail.com,Josef Donovan,Shawna Donovan,Bowers,9/18/1984,2:28:21 PM,41,06/08/2007,45702,27%,Pittsburgh,Allegheny,Pittsburgh,PA,Northeast
743727,Ms.,Elise,I,Kidd,F,elise.kidd@hotmail.com,Numbers Kidd,Charlene Kidd,Boyle,2/24/1967,6:38:13 PM,45,2/24/1989,94854,22%,Bern,Nemaha,Bern,KS,Midwest
205865,Ms.,Tabitha,Q,Baird,F,tabitha.baird@cox.net,Emanuel Baird,Katina Baird,Mcfarland,05/03/1961,8:24:09 AM,47,01/01/2002,140358,10%,Terrell,Kaufman,Terrell,TX,South
909024,Hon.,Barney,S,Guerrero,M,barney.guerrero@gmail.com,Clifton Guerrero,Ilene Guerrero,Nichols,01/02/1974,10:51:55 AM,83,9/24/2006,54968,1%,Dalton,Cheyenne,Dalton,NE,Midwest
808609,Mrs.,Myrtle,O,Riggs,F,myrtle.riggs@shaw.ca,Kevin Riggs,Sadie Riggs,Dillard,10/10/1990,2:23:20 PM,46,1/16/2017,187768,12%,Anderson,Madison,Anderson,IN,Midwest
804895,Hon.,Frederick,I,Mckay,M,frederick.mckay@gmail.com,Bud Mckay,Letha Mckay,Wynn,08/09/1987,9:50:14 AM,81,04/09/2013,69477,6%,Edwardsville,Cleburne,Edwardsville,AL,South
564246,Ms.,Debora,T,Hinton,F,debora.hinton@hotmail.com,Jordan Hinton,Janice Hinton,Fry,10/01/1994,4:54:21 AM,44,9/20/2016,174027,23%,Cross Fork,Potter,Cross Fork,PA,Northeast
208230,Mr.,Merlin,K,Meyers,M,merlin.meyers@gmail.com,Thanh Meyers,Louella Meyers,Dickson,11/14/1970,12:21:50 PM,54,12/25/2009,121345,8%,Hambleton,Tucker,Hambleton,WV,South
232387,Drs.,Celia,U,Huffman,F,celia.huffman@rediffmail.com,Ramiro Huffman,Georgina Huffman,Mcknight,3/13/1995,9:06:30 AM,57,04/08/2016,166489,19%,Apple Grove,Mason,Apple Grove,WV,South
124923,Ms.,Tina,C,Cabrera,F,tina.cabrera@gmail.com,Marvin Cabrera,Corina Cabrera,Hayes,03/12/1970,3:40:48 PM,50,06/09/1999,119758,6%,Beulah,Phelps,Beulah,MO,Midwest
274518,Ms.,Kelsey,J,Brown,F,kelsey.brown@gmail.com,Leslie Brown,Fannie Brown,Porter,10/09/1985,1:14:08 AM,59,11/29/2009,103848,4%,New York City,New York,New York City,NY,Northeast
288568,Mr.,Danny,U,Shaw,M,danny.shaw@gmail.com,Freeman Shaw,Kimberley Shaw,Shepard,4/27/1972,1:41:00 PM,86,8/14/1997,129888,10%,Warminster,Bucks,Warminster,PA,Northeast
802355,Mrs.,Dena,X,Gomez,F,dena.gomez@aol.com,Bob Gomez,Rosie Gomez,Mcneil,12/30/1968,1:18:03 AM,54,05/12/1999,146837,24%,Cincinnati,Hamilton,Cincinnati,OH,Midwest
648744,Dr.,Edmund,B,Blankenship,M,edmund.blankenship@yahoo.com,Bryce Blankenship,Roslyn Blankenship,Wheeler,11/11/1965,7:23:05 AM,84,3/22/2017,40783,20%,Pittsburg,Contra Costa,Pittsburg,CA,West
224106,Dr.,Hershel,Y,Cain,M,hershel.cain@walmart.com,Thad Cain,Lelia Cain,Mccoy,03/08/1964,5:42:18 PM,57,04/06/1986,154559,30%,Yeagertown,Mifflin,Yeagertown,PA,Northeast
543320,Mrs.,Lawanda,A,Whitehead,F,lawanda.whitehead@earthlink.net,Rob Whitehead,Millie Whitehead,Dickerson,7/29/1973,4:19:32 AM,42,02/11/2013,96388,6%,Garrard,Clay,Garrard,KY,South
838662,Ms.,Sophia,R,Gregory,F,sophia.gregory@sbcglobal.net,Tommie Gregory,Jan Gregory,Hester,02/11/1986,12:39:09 AM,41,11/03/2012,91439,6%,Midland City,Dale,Midland City,AL,South
138130,Ms.,Lauren,Q,Mcgee,F,lauren.mcgee@gmail.com,Jayson Mcgee,Vonda Mcgee,Mcintosh,06/12/1977,8:55:14 AM,45,4/25/2014,74674,19%,Reserve,St. John the Baptist,Reserve,LA,South
516579,Mr.,Guy,Q,Rutledge,M,guy.rutledge@hotmail.com,Nolan Rutledge,Dianne Rutledge,Austin,6/28/1994,6:51:52 PM,84,02/06/2016,169802,27%,Charlotte,Mecklenburg,Charlotte,NC,South
939556,Mr.,Kurt,V,Oconnor,M,kurt.oconnor@hotmail.co.uk,Wilfredo Oconnor,Robert Oconnor,Knight,6/20/1970,4:48:08 AM,90,03/12/2002,59917,11%,Ellendale,Sussex,Ellendale,DE,South
495659,Mrs.,Mallory,W,Pearson,F,mallory.pearson@aol.com,Matt Pearson,Glenda Pearson,Pratt,1/22/1970,6:37:33 PM,50,1/17/1993,53077,13%,Fort Wayne,Allen,Fort Wayne,IN,Midwest
630030,Ms.,Louisa,K,Nelson,F,louisa.nelson@aol.com,Adrian Nelson,Jeannette Nelson,Fischer,2/28/1979,11:19:02 PM,53,9/30/2005,193080,1%,Big Bend National Park,Brewster,Big Bend National Park,TX,South
874431,Mr.,Diego,J,Huffman,M,diego.huffman@hotmail.com,Cecil Huffman,Amie Huffman,Brown,07/10/1961,1:24:19 AM,50,03/03/1998,164626,16%,Catawba,Price,Catawba,WI,Midwest
809793,Ms.,Louisa,U,Ellison,F,louisa.ellison@yahoo.co.uk,Gino Ellison,Chelsea Ellison,Bradley,12/05/1978,2:57:52 AM,58,8/13/2004,185330,30%,Whittier,Los Angeles,Whittier,CA,West
942454,Hon.,Josue,V,Cross,M,josue.cross@shell.com,Mitchel Cross,Agnes Cross,Carlson,3/31/1986,7:33:26 PM,81,3/26/2011,187192,1%,Coralville,Johnson,Coralville,IA,Midwest
228229,Mrs.,Ines,H,Dominguez,F,ines.dominguez@sbcglobal.net,Nathaniel Dominguez,Rosalyn Dominguez,Ayers,1/20/1975,1:31:38 AM,40,1/27/2010,59681,2%,West Palm Beach,Palm Beach,West Palm Beach,FL,South
375190,Mr.,Lance,Y,Garza,M,lance.garza@verizon.net,Pat Garza,Araceli Garza,Watkins,9/22/1979,11:28:08 AM,54,8/18/2003,117985,30%,Lamar,Marshall,Lamar,MS,South
532560,Ms.,Belinda,S,Pace,F,belinda.pace@yahoo.com,Landon Pace,Irene Pace,Ball,07/07/1976,12:08:01 PM,52,07/11/2009,105760,9%,New Bern,Craven,New Bern,NC,South
210135,Ms.,Gracie,E,Herring,F,gracie.herring@shaw.ca,Reynaldo Herring,Milagros Herring,Knight,8/20/1988,11:56:30 PM,57,10/20/2013,164379,11%,Green Bay,Brown,Green Bay,WI,Midwest
228355,Dr.,Benito,A,Knapp,M,benito.knapp@aol.com,Vance Knapp,Alma Knapp,Wade,7/15/1979,11:19:33 PM,80,2/16/2004,152692,20%,Grand View,Bayfield,Grand View,WI,Midwest
965308,Mrs.,Lucinda,Q,Mcgowan,F,lucinda.mcgowan@gmail.com,Joseph Mcgowan,Brittany Mcgowan,Kline,11/15/1983,11:52:24 AM,55,7/15/2017,125241,0%,Bedford,Trimble,Bedford,KY,South
768500,Ms.,Jami,G,Golden,F,jami.golden@gmail.com,Antonio Golden,Mabel Golden,Shannon,11/21/1960,10:56:19 PM,60,1/21/1985,65123,9%,Glenhayes,Wayne,Glenhayes,WV,South
816768,Dr.,David,B,Gutierrez,M,david.gutierrez@gmail.com,Monte Gutierrez,Stefanie Gutierrez,Jarvis,2/19/1995,7:57:22 PM,90,01/04/2017,62888,15%,Wells,Cherokee,Wells,TX,South
909541,Mr.,Clement,B,Myers,M,clement.myers@earthlink.net,Alfonzo Myers,Katina Myers,Wynn,11/26/1958,5:36:05 AM,64,6/20/1983,47356,6%,Marmora,Cape May,Marmora,NJ,Northeast
529604,Mr.,Shane,S,Porter,M,shane.porter@hotmail.co.uk,Shelby Porter,Christine Porter,Robles,06/07/1982,11:55:58 AM,81,04/08/2014,110662,25%,Leo,Allen,Leo,IN,Midwest
140932,Mr.,Clint,U,Gross,M,clint.gross@microsoft.com,Delbert Gross,Laurie Gross,Morales,4/20/1969,8:58:16 PM,60,5/21/2000,180618,17%,Northport,Stevens,Northport,WA,West
725731,Mrs.,Ofelia,K,Pickett,F,ofelia.pickett@hotmail.com,Harold Pickett,Luella Pickett,Levy,2/27/1990,10:19:09 AM,54,5/25/2013,181131,21%,Sugartown,Beauregard,Sugartown,LA,South
214985,Mrs.,Karina,L,Green,F,karina.green@yahoo.ca,Roosevelt Green,Patty Green,Gomez,10/03/1967,12:51:45 AM,54,01/12/2006,98449,22%,Osborn,DeKalb,Osborn,MO,Midwest
405156,Mr.,Sam,O,Burris,M,sam.burris@cox.net,Dudley Burris,Pearl Burris,Sellers,2/16/1960,12:17:31 AM,64,11/10/1986,59921,3%,Mira,Mira,Mira,LA,South
249736,Hon.,Lina,P,Shannon,F,lina.shannon@bp.com,Claudio Shannon,Violet Shannon,Valencia,2/17/1981,2:04:55 AM,57,4/14/2010,65222,14%,Kent,Sherman,Kent,OR,West
526273,Mr.,Myles,M,Coleman,M,myles.coleman@gmail.com,Van Coleman,Ester Coleman,Page,02/03/1983,10:15:21 AM,80,01/07/2011,90170,0%,Irwin,Westmoreland,Irwin,PA,Northeast
654723,Mr.,Clay,E,Freeman,M,clay.freeman@gmail.com,Benjamin Freeman,Sandy Freeman,Ortiz,08/09/1973,3:50:09 AM,80,04/12/2011,122778,29%,Edgerton,Williams,Edgerton,OH,Midwest
672964,Mrs.,Catalina,S,Guthrie,F,catalina.guthrie@aol.com,Alexis Guthrie,Evangelina Guthrie,Delaney,5/13/1975,2:07:10 PM,57,1/23/2000,132600,3%,Wales,Waukesha,Wales,WI,Midwest
240799,Ms.,Nannie,E,Moon,F,nannie.moon@gmail.com,Dino Moon,Aurora Moon,Bentley,5/19/1976,8:32:44 AM,50,7/24/2009,90196,15%,Mountain Home,Elmore,Mountain Home,ID,West
169618,Dr.,Donovan,T,Serrano,M,donovan.serrano@btinternet.com,Millard Serrano,Jodi Serrano,Sawyer,10/16/1988,1:50:56 AM,54,5/15/2013,126226,0%,South Dartmouth,Bristol,South Dartmouth,MA,Northeast
430633,Drs.,Sondra,R,Reyes,F,sondra.reyes@yahoo.co.uk,Byron Reyes,Lily Reyes,Pickett,4/18/1993,6:38:58 AM,59,07/06/2016,41680,0%,Harveyville,Wabaunsee,Harveyville,KS,Midwest
116286,Hon.,Terrance,N,Duke,M,terrance.duke@microsoft.com,Phillip Duke,Barbara Duke,Jenkins,11/02/1984,5:37:09 AM,87,6/22/2013,174683,6%,Junction City,Portage,Junction City,WI,Midwest
486573,Mrs.,Colleen,Z,Rodriguez,F,colleen.rodriguez@cox.net,Abraham Rodriguez,Dolores Rodriguez,Pruitt,2/13/1994,7:50:47 PM,42,4/28/2015,127580,28%,Pingree,Stutsman,Pingree,ND,Midwest
371751,Prof.,Thad,X,Luna,M,thad.luna@gmail.com,Buddy Luna,John Luna,Greer,2/22/1969,8:30:42 PM,53,04/02/2007,43176,28%,Tinley Park,Tinley Park,Tinley Park,IL,Midwest
783654,Mr.,Terence,P,Clay,M,terence.clay@outlook.com,Darrel Clay,Rebecca Clay,Gutierrez,7/24/1995,9:51:18 AM,81,11/30/2016,83525,30%,Tacoma,Pierce,Tacoma,WA,West
845635,Ms.,Bettie,Q,Holman,F,bettie.holman@hotmail.co.uk,Shirley Holman,Tricia Holman,Nieves,12/24/1979,9:32:48 PM,48,05/12/2013,71063,15%,Peoria,Peoria,Peoria,IL,Midwest
266624,Mr.,Boyd,G,Greer,M,boyd.greer@yahoo.co.in,Sammie Greer,Alta Greer,Barker,1/30/1996,8:25:09 AM,85,4/13/2017,92696,22%,Neely,Greene,Neely,MS,South
682855,Mr.,Corey,J,Edwards,M,corey.edwards@gmail.com,Jed Edwards,Belinda Edwards,Flynn,6/19/1969,4:56:53 AM,55,11/18/1990,105054,28%,Patriot,Gallia,Patriot,OH,Midwest
229899,Hon.,Violet,T,Lindsay,F,violet.lindsay@charter.net,Albert Lindsay,Felecia Lindsay,Blackwell,6/25/1959,3:09:14 AM,41,5/19/2013,66212,4%,Tionesta,Forest,Tionesta,PA,Northeast
701561,Mrs.,Camille,D,Mullins,F,camille.mullins@yahoo.com,Giovanni Mullins,Eleanor Mullins,Baird,06/03/1967,11:13:49 AM,49,07/12/2001,138040,25%,Sun City,Riverside,Sun City,CA,West
114862,Mrs.,Nicole,F,Rodriquez,F,nicole.rodriquez@gmail.com,Bud Rodriquez,Marisol Rodriquez,Harvey,02/01/1964,9:49:37 PM,44,1/15/2002,46648,20%,Garland,Bourbon,Garland,KS,Midwest
445650,Mr.,Joan,N,Bauer,M,joan.bauer@yahoo.com,Monte Bauer,Jocelyn Bauer,Pickett,1/28/1982,10:59:04 AM,50,08/12/2013,138548,22%,Columbia,Richland,Columbia,SC,South
574544,Mr.,Kennith,L,Marquez,M,kennith.marquez@aol.com,Ezra Marquez,Eileen Marquez,Joyce,12/09/1971,9:52:32 AM,87,08/01/1994,159674,2%,Appomattox,Appomattox,Appomattox,VA,South
990758,Ms.,Mae,P,Hurst,F,mae.hurst@gmail.com,Gonzalo Hurst,Julianne Hurst,Moran,07/08/1988,10:43:43 PM,49,2/19/2010,115818,29%,Scotland,Franklin,Scotland,PA,Northeast
833424,Dr.,Denver,I,Mann,M,denver.mann@exxonmobil.com,Tracy Mann,Jordan Mann,Edwards,07/08/1958,7:05:34 PM,86,12/22/1987,178822,21%,Shortt Gap,Buchanan,Shortt Gap,VA,South
864834,Mr.,Milford,Y,Dickerson,M,milford.dickerson@gmail.com,Antonio Dickerson,Marylou Dickerson,Stevenson,10/26/1965,2:03:12 AM,81,12/03/1999,65505,16%,Garden Valley,Boise,Garden Valley,ID,West
703495,Ms.,Marva,B,Phelps,F,marva.phelps@hotmail.com,Abraham Phelps,Julie Phelps,Christian,04/03/1974,2:09:48 PM,52,10/05/2015,88373,7%,Hoffman Estates,Cook,Hoffman Estates,IL,Midwest
222179,Mrs.,Betsy,P,Dillon,F,betsy.dillon@msn.com,Tristan Dillon,Misty Dillon,Caldwell,12/04/1982,1:14:33 PM,60,07/11/2014,121009,1%,Roswell,Fulton,Roswell,GA,South
951011,Ms.,Celeste,D,Ramirez,F,celeste.ramirez@aol.com,Clay Ramirez,Kathleen Ramirez,Cooke,11/30/1981,7:17:11 PM,56,2/22/2015,189382,20%,Andover,Essex,Andover,MA,Northeast
187639,Mrs.,Tonya,D,Burke,F,tonya.burke@aol.com,Terrance Burke,Selena Burke,Clayton,6/13/1982,9:39:03 AM,52,08/04/2015,155427,25%,Ravenna,Buffalo,Ravenna,NE,Midwest
375051,Ms.,Deana,P,Spencer,F,deana.spencer@hotmail.com,Bart Spencer,Marcella Spencer,Small,7/30/1976,12:04:42 AM,55,10/09/2000,133805,23%,Carlsbad,Eddy,Carlsbad,NM,West
509810,Ms.,Susanne,M,Joseph,F,susanne.joseph@gmail.com,Bud Joseph,Ines Joseph,Morton,12/25/1963,1:48:59 PM,60,7/28/1985,199131,12%,Ladoga,Montgomery,Ladoga,IN,Midwest
625661,Mr.,Cole,A,Spencer,M,cole.spencer@yahoo.com,Emil Spencer,Flossie Spencer,Matthews,6/17/1959,10:26:51 PM,53,4/25/2003,151776,5%,Harrisburg,Dauphin,Harrisburg,PA,Northeast
662168,Prof.,Marlon,E,Whitaker,M,marlon.whitaker@aol.com,Lee Whitaker,Donna Whitaker,Head,04/10/1982,6:06:44 PM,51,4/19/2008,197971,0%,Dallas City,Hancock,Dallas City,IL,Midwest
678244,Mrs.,Trudy,Z,Frazier,F,trudy.frazier@rediffmail.com,Stephen Frazier,Winnie Frazier,Sutton,06/05/1960,1:10:35 PM,41,04/02/2007,96992,12%,Currie,Murray,Currie,MN,Midwest
864339,Mrs.,Tania,G,May,F,tania.may@hotmail.com,Zane May,Trudy May,Cleveland,04/03/1960,2:10:23 AM,51,1/16/1985,77106,7%,Lehigh Acres,Lee,Lehigh Acres,FL,South
436424,Mr.,Leonel,G,Guerrero,M,leonel.guerrero@exxonmobil.com,Clayton Guerrero,Catalina Guerrero,Chapman,05/05/1992,10:35:51 PM,60,07/06/2014,135232,20%,Zephyrhills,Pasco,Zephyrhills,FL,South
606834,Drs.,Nadia,Z,Stokes,F,nadia.stokes@gmail.com,Devin Stokes,Elaine Stokes,Downs,7/20/1979,2:41:37 AM,57,10/03/2005,155452,24%,Tiplersville,Tippah,Tiplersville,MS,South
268942,Mr.,Cody,C,Dillard,M,cody.dillard@gmail.com,Bud Dillard,Stacy Dillard,Stevens,2/21/1976,4:10:12 PM,81,05/09/2001,60994,25%,Bloomfield Hills,Oakland,Bloomfield Hills,MI,Midwest
484822,Ms.,Megan,T,Fry,F,megan.fry@gmail.com,Fidel Fry,Eleanor Fry,Rodriguez,1/19/1996,4:00:28 AM,42,5/23/2017,75765,4%,Bunkie,Avoyelles,Bunkie,LA,South
397241,Ms.,Darla,S,Durham,F,darla.durham@microsoft.com,Clayton Durham,Cherry Durham,Bradley,6/26/1987,3:13:14 PM,60,11/26/2012,187262,25%,Flushing,Genesee,Flushing,MI,Midwest
924252,Hon.,Cecile,I,Ross,F,cecile.ross@bp.com,Chase Ross,Amanda Ross,Mcgee,01/04/1994,11:54:27 PM,40,10/22/2016,55341,0%,Freedom,Santa Cruz,Freedom,CA,West
717079,Hon.,Helene,K,Franco,F,helene.franco@shell.com,Bernie Franco,Marina Franco,Hardy,6/25/1967,2:59:46 PM,40,01/07/2002,73397,3%,Manhattan,Riley,Manhattan,KS,Midwest
494794,Mr.,Vernon,C,Buchanan,M,vernon.buchanan@gmail.com,Scott Buchanan,Eileen Buchanan,Mckee,12/17/1993,5:19:53 AM,58,05/10/2015,142346,9%,Meers,Comanche,Meers,OK,South
970841,Hon.,Marva,C,Santiago,F,marva.santiago@gmail.com,Lazaro Santiago,Rosalyn Santiago,Chen,10/27/1988,12:46:03 AM,44,08/06/2012,196155,9%,Bellaire,Harris,Bellaire,TX,South
281794,Mrs.,Yvette,X,Bentley,F,yvette.bentley@hotmail.com,Jefferson Bentley,Charity Bentley,Obrien,5/30/1992,9:59:38 PM,56,11/30/2015,82765,28%,Highlandville,Winneshiek,Highlandville,IA,Midwest
